s_id	e_id	pb_id	mu_id	exp
0000835248	00976	0011874873	001	105
0000835248	00976	0062432238	001	24
0000835248	00976	0083981130	001	43
0000835248	00976	0007520481	001	153
0000835248	00976	0075560388	001	57
0000835248	00976	0067194805	001	125
0000835248	00976	0047802661	001	65
0000835248	00976	0099378778	001	114
0000835248	00976	0093692619	001	19
0000835248	00976	0030689521	001	176
0000835248	00976	0020126450	001	8
0000835248	00976	0081624533	001	181
0000835248	00976	0053698799	001	27
0000835248	00976	0011639834	001	147
0000835248	00976	0084387871	001	188
0000835248	00976	0023241403	001	150
0000835248	00976	0041374259	001	68
0000835248	00976	0011597278	001	153
0000835248	00976	0046315074	001	194
0000835248	00976	0058391807	001	147
0000835248	00976	0076047314	001	87
0000835248	00976	0070838747	001	88
0000835248	00976	0013799677	001	161
0000835248	00976	0027032756	001	22
0000835248	00976	0094556743	001	122
0000835248	00976	0003613085	001	18
0000835248	00976	0017459273	001	198
0000835248	00976	0047573883	001	192
0000835248	00976	0010542632	001	57
0000835248	00976	0050172518	001	55
0000835248	00976	0000687990	001	120
0000835248	00976	0083535294	001	125
0000835248	00976	0011396439	001	103
0000835248	00976	0081669603	001	129
0000835248	00976	0035313591	001	182
0000835248	00976	0044208643	001	76
0000835248	00976	0005428292	001	182
0000835248	00976	0095189667	001	76
0000835248	00976	0034754704	001	70
0000835248	00976	0084492058	001	84
0000835248	00976	0024907170	001	179
0000835248	00976	0049065693	001	42
0000835248	00976	0069870165	001	187
0000835248	00976	0074991104	001	122
0000835248	00976	0040278623	001	128
0000835248	00976	0032520283	001	99
0000835248	00976	0046590047	001	21
0000835248	00976	0087761529	001	1
0000835248	00976	0074494936	001	6
0000835248	00976	0093388856	001	119
0000835248	00976	0023505546	001	190
0000835248	00976	0093878029	001	67
0000835248	00976	0089466392	001	82
0000835248	00976	0079922737	001	110
0000835248	00976	0016381969	001	119
0000835248	00976	0013393270	001	99
0000835248	00976	0022356105	001	44
0000835248	00976	0038274272	001	92
0000835248	00976	0041069548	001	117
0000835248	00976	0038339682	001	8
0000835248	00976	0096211086	001	182
0000835248	00976	0040991581	001	86
0000835248	00976	0043708890	001	7
0000835248	00976	0009803493	001	187
0000835248	00976	0099747209	001	176
0000835248	00976	0055499643	001	138
0000835248	00976	0058837773	001	77
0000835248	00976	0010175311	001	95
0000835248	00976	0077831688	001	156
0000835248	00976	0068856754	001	135
0000835248	00976	0050673503	001	111
0000835248	00976	0089158650	001	3
0000835248	00976	0025919099	001	138
0000835248	00976	0016090466	001	31
0000835248	00976	0067656952	001	126
0000835248	00976	0039436007	001	63
0000835248	00976	0055665753	001	88
0000835248	00976	0026079599	001	25
0000835248	00976	0040436417	001	177
0000835248	00976	0032010257	001	165
0000835248	00976	0065762994	001	121
0000835248	00976	0068129123	001	25
0000835248	00976	0079261596	001	133
0000835248	00976	0095755108	001	137
0000835248	00976	0051018719	001	94
0000835248	00976	0091155067	001	175
0000835248	00976	0077237212	001	58
0000835248	00976	0071659756	001	94
0000835248	00976	0039912323	001	127
0000835248	00976	0013570537	001	116
0000835248	00976	0026944656	001	149
0000835248	00976	0073284838	001	131
0000835248	00976	0000931421	001	132
0000835248	00976	0018975811	001	194
0000835248	00976	0069713285	001	189
0000835248	00976	0028467658	001	132
0000835248	00976	0079788465	001	149
0000835248	00976	0093435679	001	56
0000835248	00976	0009880995	001	151
0000835248	00976	0094430953	001	152
0000835248	00976	0056646899	001	18
0000835248	00976	0016862014	001	140
0000835248	00976	0025564000	001	30
0000835248	00976	0095961888	001	121
0000835248	00976	0022153694	001	59
0000835248	00976	0011372170	001	60
0000835248	00976	0099893989	001	74
0000835248	00976	0050670579	001	32
0000835248	00976	0055952362	001	178
0000835248	00976	0058092851	001	105
0000835248	00976	0064137234	001	24
0000835248	00976	0027738252	001	162
0000835248	00976	0047546231	001	166
0000835248	00976	0021109344	001	75
0000835248	00976	0020369142	001	92
0000835248	00976	0004739228	001	11
0000835248	00976	0089458735	001	112
0000835248	00976	0071640423	001	176
0000835248	00976	0044414303	001	53
0000835248	00976	0095972661	001	132
0000835248	00976	0070961923	001	39
0000835248	00976	0063025927	001	63
0000835248	00976	0015676930	001	157
0000835248	00976	0007399027	001	88
0000835248	00976	0030525122	001	192
0000835248	00976	0065067213	001	79
0000835248	00976	0086347060	001	29
0000835248	00976	0064979353	001	167
0000835248	00976	0041757730	001	53
0000835248	00976	0010210757	001	51
0000835248	00976	0009822975	001	69
0000835248	00976	0098201253	001	57
0000835248	00976	0017473223	001	73
0000835248	00976	0096208541	001	76
0000835248	00976	0000204423	001	124
0000835248	00976	0081933827	001	188
0000835248	00976	0047894739	001	147
0000835248	00976	0008410186	001	121
0000835248	00976	0004923240	001	187
0000835248	00976	0084442046	001	148
0000835248	00976	0009085507	001	41
0000835248	00976	0054924199	001	105
0000835248	00976	0028898920	001	142
0000835248	00976	0022057578	001	185
0000835248	00976	0000183433	001	156
0000835248	00976	0007234457	001	168
0000835248	00976	0027283156	001	134
0000835248	00976	0080644189	001	5
0000835248	00976	0042508251	001	77
0000835248	00976	0016260048	001	33
0000835248	00976	0045473007	001	70
0000835248	00976	0099052161	001	36
0000835248	00976	0042403562	001	108
0000835248	00976	0062811085	001	116
0000835248	00976	0035240628	001	123
0000835248	00976	0005772605	001	193
0000835248	00976	0037875821	001	57
0000835248	00976	0047612366	001	118
0000835248	00976	0062968546	001	198
0000835248	00976	0093025330	001	72
0000835248	00976	0075188670	001	151
0000835248	00976	0055149447	001	128
0000835248	00976	0040681825	001	166
0000835248	00976	0096276227	001	87
0000835248	00976	0077873777	001	172
0000835248	00976	0032742464	001	50
0000835248	00976	0033321908	001	133
0000835248	00976	0081038924	001	56
0000835248	00976	0008522738	001	193
0000835248	00976	0091626569	001	171
0000835248	00976	0009503797	001	69
0000835248	00976	0062647874	001	33
0000835248	00976	0096922929	001	80
0000835248	00976	0067317637	001	166
0000835248	00976	0007212862	001	21
0000835248	00976	0088638104	001	113
0000835248	00976	0046578301	001	20
0000835248	00976	0040804468	001	195
0000835248	00976	0094025515	001	181
0000835248	00976	0056884159	001	124
0000835248	00976	0049789018	001	185
0000835248	00976	0094479769	001	100
0000835248	00976	0061980644	001	185
0000835248	00976	0018949429	001	155
0000835248	00976	0074813051	001	84
0000835248	00976	0046499285	001	188
0000835248	00976	0044600389	001	121
0000835248	00976	0084247032	001	191
0000835248	00976	0087563967	001	55
0000835248	00976	0082720614	001	181
0000835248	00976	0087028050	001	195
0000835248	00976	0010696958	001	44
0000835248	00976	0096942707	001	14
0000835248	00976	0056596219	001	51
0000835248	00976	0091360652	001	129
0000835248	00976	0063684783	001	45
0000835248	00976	0049003517	001	51
0000835248	00976	0020227299	001	128
0000835248	00976	0019253122	001	81
0000835248	00976	0003156558	001	142
0000835248	00976	0041538836	001	162
0000835248	00976	0052757931	001	65
0000835248	00976	0006816180	001	165
0000835248	00976	0069871515	001	75
0000835248	00976	0089411246	001	113
0000835248	00976	0065165818	001	51
0000835248	00976	0001291008	001	14
0000835248	00976	0021660813	001	187
0000835248	00976	0019644817	001	108
0000835248	00976	0017265272	001	189
0000835248	00976	0061563945	001	117
0000835248	00976	0080666643	001	140
0000835248	00976	0049330491	001	57
0000835248	00976	0077121167	001	19
0000835248	00976	0026133885	001	40
0000835248	00976	0080551030	001	50
0000835248	00976	0000352956	001	158
0000835248	00976	0035618544	001	76
0000835248	00976	0065276895	001	132
0000835248	00976	0026737449	001	143
0000835248	00976	0098478860	001	16
0000835248	00976	0094658628	001	96
0000835248	00976	0021475718	001	123
0000835248	00976	0073683560	001	198
0000835248	00976	0080723079	001	56
0000835248	00976	0071227511	001	121
0000835248	00976	0047945226	001	127
0000835248	00976	0078121105	001	154
0000835248	00976	0078894729	001	113
0000835248	00976	0038021235	001	6
0000835248	00976	0026249594	001	160
0000835248	00976	0093518908	001	133
0000835248	00976	0070434346	001	36
0000835248	00976	0028491289	001	144
0000835248	00976	0061624288	001	10
0000835248	00976	0030004344	001	146
0000835248	00976	0081591863	001	68
0000835248	00976	0027132989	001	36
0000835248	00976	0098057227	001	132
0000835248	00976	0094090815	001	129
0000835248	00976	0092632869	001	139
0000835248	00976	0056819456	001	123
0000835248	00976	0027435313	001	146
0000835248	00976	0057189126	001	117
0000835248	00976	0026033670	001	138
0000835248	00976	0073112719	001	28
0000835248	00976	0012463020	001	161
0000835248	00976	0070796558	001	23
0000835248	00976	0096235041	001	26
0000835248	00976	0074013681	001	74
0000835248	00976	0048294924	001	115
0000835248	00976	0069143856	001	170
0000835248	00976	0079229112	001	1
0000835248	00976	0045244729	001	170
0000835248	00976	0099286595	001	118
0000835248	00976	0056275578	001	105
0000835248	00976	0083083595	001	106
0000835248	00976	0084245115	001	195
0000835248	00976	0085919922	001	198
0000835248	00976	0054951032	001	13
0000835248	00976	0011925517	001	64
0000835248	00976	0080826470	001	147
0000835248	00976	0051188179	001	68
0000835248	00976	0095593889	001	146
0000835248	00976	0026214893	001	103
0000835248	00976	0097739345	001	71
0000835248	00976	0023347037	001	117
0000835248	00976	0098125026	001	161
0000835248	00976	0062734879	001	127
0000835248	00976	0072988583	001	49
0000835248	00976	0050213005	001	102
0000835248	00976	0088855628	001	110
0000835248	00976	0013852305	001	8
0000835248	00976	0047842220	001	157
0000835248	00976	0053504597	001	193
0000835248	00976	0084105859	001	189
0000835248	00976	0021493993	001	164
0000835248	00976	0099645310	001	108
0000835248	00976	0067292964	001	118
0000835248	00976	0039167447	001	105
0000835248	00976	0015468479	001	5
0000835248	00976	0097017394	001	34
0000835248	00976	0092385969	001	126
0000835248	00976	0020000433	001	38
0000835248	00976	0098472070	001	65
0000835248	00976	0078610609	001	153
0000835248	00976	0013844300	001	19
0000835248	00976	0069431404	001	193
0000835248	00976	0080877693	001	37
0000835248	00976	0057867257	001	162
0000835248	00976	0031538251	001	73
0000835248	00976	0056851265	001	199
0000835248	00976	0045396128	001	197
0000835248	00976	0083421010	001	156
0000835248	00976	0020999428	001	200
0000835248	00976	0056825339	001	132
0000835248	00976	0090134272	001	101
0000835248	00976	0008633719	001	117
0000835248	00976	0082034937	001	127
0000835248	00976	0091409433	001	96
0000835248	00976	0023900513	001	127
0000835248	00976	0007692861	001	67
0000835248	00976	0018406321	001	60
0000835248	00976	0085789344	001	176
0000835248	00976	0092559792	001	40
0000835248	00976	0042623627	001	140
0000835248	00976	0013739423	001	168
0000835248	00976	0047127998	001	188
0000835248	00976	0082538008	001	69
0000835248	00976	0082443189	001	198
0000835248	00976	0055518977	001	136
0000835248	00976	0030737972	001	87
0000835248	00976	0090073998	001	200
0000835248	00976	0059849778	001	79
0000835248	00976	0047935473	001	86
0000835248	00976	0018873567	001	199
0000835248	00976	0025572098	001	86
0000835248	00976	0087845055	001	59
0000835248	00976	0096635218	001	99
0000835248	00976	0033355542	001	190
0000835248	00976	0055657839	001	48
0000835248	00976	0037394890	001	66
0000835248	00976	0071291461	001	62
0000835248	00976	0065189084	001	116
0000835248	00976	0009993510	001	124
0000835248	00976	0090117517	001	16
0000835248	00976	0043701834	001	81
0000835248	00976	0036950196	001	139
0000835248	00976	0073140590	001	6
0000835248	00976	0044387240	001	97
0000835248	00976	0001250125	001	197
0000835248	00976	0060937612	001	54
0000835248	00976	0029271432	001	4
0000835248	00976	0089166761	001	157
0000835248	00976	0021425164	001	105
0000835248	00976	0069151105	001	112
0000835248	00976	0012508769	001	88
0000835248	00976	0019498683	001	155
0000835248	00976	0046038120	001	65
0000835248	00976	0097328184	001	118
0000835248	00976	0026272056	001	143
0000835248	00976	0064779024	001	41
0000835248	00976	0097087109	001	164
0000835248	00976	0038817393	001	200
0000835248	00976	0008623115	001	118
0000835248	00976	0074767560	001	163
0000835248	00976	0086796349	001	200
0000835248	00976	0074790053	001	81
0000835248	00976	0055749778	001	35
0000835248	00976	0043626599	001	30
0000835248	00976	0078514030	001	33
0000835248	00976	0048158632	001	21
0000835248	00976	0068715532	001	190
0000835248	00976	0094619754	001	81
0000835248	00976	0020564413	001	186
0000835248	00976	0077366275	001	100
0000835248	00976	0097083950	001	167
0000835248	00976	0038280932	001	161
0000835248	00976	0080742428	001	58
0000835248	00976	0080938826	001	19
0000835248	00976	0053948275	001	72
0000835248	00976	0054817930	001	154
0000835248	00976	0028119898	001	47
0000835248	00976	0044016643	001	172
0000835248	00976	0040377309	001	94
0000835248	00976	0028753009	001	166
0000835248	00976	0072335295	001	98
0000835248	00976	0061282013	001	167
0000835248	00976	0058187031	001	93
0000835248	00976	0025483779	001	121
0000835248	00976	0028503360	001	124
0000835248	00976	0051793721	001	82
0000835248	00976	0039547141	001	44
0000835248	00976	0007244861	001	95
0000835248	00976	0055130356	001	181
0000835248	00976	0011192026	001	52
0000835248	00976	0071838750	001	133
0000835248	00976	0006372918	001	79
0000835248	00976	0018295037	001	28
0000835248	00976	0024047518	001	28
0000835248	00976	0089044803	001	97
0000835248	00976	0062545554	001	54
0000835248	00976	0057138825	001	130
0000835248	00976	0061922530	001	152
0000835248	00976	0073782909	001	144
0000835248	00976	0094214064	001	131
0000835248	00976	0047023777	001	155
0000835248	00976	0023481858	001	168
0000835248	00976	0071549840	001	187
0000835248	00976	0074548977	001	9
0000835248	00976	0083559136	001	34
0000835248	00976	0054386492	001	182
0000835248	00976	0091234380	001	124
0000835248	00976	0017530523	001	199
0000835248	00976	0095212157	001	54
0000835248	00976	0069779552	001	194
0000835248	00976	0025949987	001	74
0000835248	00976	0092317720	001	66
0000835248	00976	0068279986	001	113
0000835248	00976	0079746695	001	24
0000835248	00976	0024014188	001	85
0000835248	00976	0025541541	001	38
0000835248	00976	0045002383	001	34
0000835248	00976	0044739533	001	62
0000835248	00976	0075330053	001	57
0000835248	00976	0027086312	001	85
0000835248	00976	0023905011	001	162
0000835248	00976	0026548186	001	11
0000835248	00976	0037916575	001	7
0000835248	00976	0059372388	001	126
0000835248	00976	0070261628	001	200
0000835248	00976	0084343897	001	84
0000835248	00976	0038362101	001	44
0000835248	00976	0029050208	001	135
0000835248	00976	0092583087	001	4
0000835248	00976	0093511220	001	187
0000835248	00976	0043869100	001	49
0000835248	00976	0082318004	001	168
0000835248	00976	0059009644	001	2
0000835248	00976	0040706704	001	21
0000835248	00976	0022876664	001	68
0000835248	00976	0055654178	001	143
0000835248	00976	0028436700	001	57
0000835248	00976	0091441976	001	10
0000835248	00976	0020246128	001	100
0000835248	00976	0037403512	001	196
0000835248	00976	0087835884	001	197
0000835248	00976	0064634994	001	80
0000835248	00976	0000046791	001	166
0000835248	00976	0014573129	001	145
0000835248	00976	0023428996	001	136
0000835248	00976	0089325739	001	19
0000835248	00976	0032859893	001	33
0000835248	00976	0048865979	001	91
0000835248	00976	0025718315	001	194
0000835248	00976	0002310640	001	143
0000835248	00976	0087791103	001	3
0000835248	00976	0013785700	001	9
0000835248	00976	0041696728	001	89
0000835248	00976	0017204278	001	35
0000835248	00976	0087149040	001	50
0000835248	00976	0044032081	001	17
0000835248	00976	0019171344	001	189
0000835248	00976	0067126426	001	39
0000835248	00976	0014954074	001	57
0000835248	00976	0040135279	001	108
0000835248	00976	0084706840	001	102
