UID	go_id	cl_id	dm_id	pm_id	UID2
0004334533	0073290	00750	00195066	null	null
0004334533	null	null	null	00324877	null
0004334533	null	null	null	00957575	null
0004334533	null	null	null	null	0063687476
0004334533	null	null	null	null	0051407560
0004334533	null	null	null	null	0083105688
0004334533	null	null	null	null	0098601933
0080091716	0062673	00800	00064185	null	null
0080091716	null	null	null	00202240	null
0080091716	null	null	null	null	0049764038
0080091716	null	null	null	null	0050529840
0080091716	null	null	null	null	0094813270
0055061132	0001613	00147	00536817	null	null
0055061132	null	null	00325398	null	null
0055061132	null	null	00935866	null	null
0055061132	null	null	null	00016764	null
0055061132	null	null	null	00740257	null
0055061132	null	null	null	null	0057900014
0063258012	0097402	00661	00413853	null	null
0063258012	null	null	00412788	null	null
0063258012	null	null	null	00342803	null
0063258012	null	null	null	00838420	null
0063258012	null	null	null	null	0040374626
0063258012	null	null	null	null	0002988848
0063258012	null	null	null	null	0006771749
0063258012	null	null	null	null	0096433467
0063678409	0011533	00694	00147428	null	null
0063678409	null	null	00141200	null	null
0063678409	null	null	null	00434271	null
0063678409	null	null	null	null	0011084937
0063678409	null	null	null	null	0013589987
0063678409	null	null	null	null	0029865021
0063678409	null	null	null	null	0031997186
0031204017	0068681	00963	00896074	null	null
0031204017	null	null	null	00361578	null
0031204017	null	null	null	null	0066847477
0056677458	0082220	00598	00192289	null	null
0056677458	null	null	00872845	null	null
0056677458	null	null	null	00604275	null
0056677458	null	null	null	null	0072418240
0056677458	null	null	null	null	0090301560
0056677458	null	null	null	null	0054516275
0076814971	0027723	00413	00944114	null	null
0076814971	null	null	00125745	null	null
0076814971	null	null	null	00256904	null
0076814971	null	null	null	00675770	null
0076814971	null	null	null	null	0038017809
0076814971	null	null	null	null	0079683225
0093906411	0078615	00694	00139804	null	null
0093906411	null	null	00154303	null	null
0093906411	null	null	null	00626418	null
0093906411	null	null	null	null	0075887320
0028177132	0075388	00113	00548671	null	null
0028177132	null	null	00805673	null	null
0028177132	null	null	null	00342803	null
0028177132	null	null	null	null	0092008276
0001089862	0036122	00162	00445606	null	null
0001089862	null	null	00871137	null	null
0001089862	null	null	null	00071321	null
0001089862	null	null	null	00280099	null
0001089862	null	null	null	null	0025354048
0001089862	null	null	null	null	0088574816
0001089862	null	null	null	null	0077434860
0001089862	null	null	null	null	0037998407
0005955878	0088824	00011	00216010	null	null
0005955878	null	null	null	00246843	null
0005955878	null	null	null	00256904	null
0005955878	null	null	null	null	0084909827
0005955878	null	null	null	null	0061005400
0005955878	null	null	null	null	0042948973
0005955878	null	null	null	null	0054835534
0092737233	0025774	00133	00703959	null	null
0092737233	null	null	00465685	null	null
0092737233	null	null	null	00179307	null
0092737233	null	null	null	00138297	null
0092737233	null	null	null	null	0001305056
0092737233	null	null	null	null	0087820636
0078957949	0018704	00661	00167748	null	null
0078957949	null	null	00364922	null	null
0078957949	null	null	00779252	null	null
0078957949	null	null	null	00684158	null
0078957949	null	null	null	00667608	null
0078957949	null	null	null	null	0037825841
0078957949	null	null	null	null	0045423191
0078957949	null	null	null	null	0024253623
0078957949	null	null	null	null	0071848097
0078957949	null	null	null	null	0055522008
0025926201	0078928	00585	00782087	null	null
0025926201	null	null	00346556	null	null
0025926201	null	null	00176863	null	null
0025926201	null	null	null	00524748	null
0025926201	null	null	null	null	0097309508
0043112538	0082649	00777	00510994	null	null
0043112538	null	null	00768532	null	null
0043112538	null	null	00862373	null	null
0043112538	null	null	null	00050733	null
0043112538	null	null	null	00083657	null
0043112538	null	null	null	00349304	null
0043112538	null	null	null	null	0056318589
0043112538	null	null	null	null	0035597066
0043112538	null	null	null	null	0079588804
0043112538	null	null	null	null	0087600095
0038885701	0029483	00872	00259161	null	null
0038885701	null	null	null	00979182	null
0038885701	null	null	null	null	0016648774
0038885701	null	null	null	null	0073907282
0038885701	null	null	null	null	0012930349
0038885701	null	null	null	null	0085369940
0038885701	null	null	null	null	0003168802
0016584535	0099255	00020	00062331	null	null
0016584535	null	null	00331221	null	null
0016584535	null	null	00424650	null	null
0016584535	null	null	null	00062845	null
0016584535	null	null	null	00268526	null
0016584535	null	null	null	00814618	null
0016584535	null	null	null	null	0039508117
0016584535	null	null	null	null	0098588288
0016584535	null	null	null	null	0082638619
0016584535	null	null	null	null	0078535222
0078713927	0087946	00953	00965418	null	null
0078713927	null	null	00249242	null	null
0078713927	null	null	00153424	null	null
0078713927	null	null	null	00451985	null
0078713927	null	null	null	00004705	null
0078713927	null	null	null	00811596	null
0078713927	null	null	null	null	0071464284
0078713927	null	null	null	null	0081193910
0078713927	null	null	null	null	0070896096
0059542824	0096248	00338	00874025	null	null
0059542824	null	null	00522318	null	null
0059542824	null	null	00824831	null	null
0059542824	null	null	null	00906110	null
0059542824	null	null	null	null	0082655035
0059542824	null	null	null	null	0024501565
0059542824	null	null	null	null	0003422575
0059542824	null	null	null	null	0060857582
0083896386	0001386	00020	00899592	null	null
0083896386	null	null	00786632	null	null
0083896386	null	null	00855023	null	null
0083896386	null	null	null	00270020	null
0083896386	null	null	null	00556151	null
0083896386	null	null	null	00228477	null
0083896386	null	null	null	null	0074136807
0078565207	0061539	00532	00782087	null	null
0078565207	null	null	00392410	null	null
0078565207	null	null	00860371	null	null
0078565207	null	null	null	00665892	null
0078565207	null	null	null	00504816	null
0078565207	null	null	null	null	0098588288
0017602958	0006979	00230	00461866	null	null
0017602958	null	null	null	00407638	null
0017602958	null	null	null	00934998	null
0017602958	null	null	null	00660383	null
0017602958	null	null	null	null	0010219615
0017602958	null	null	null	null	0057126050
0017602958	null	null	null	null	0040838030
0057929835	0012975	00319	00113210	null	null
0057929835	null	null	00473756	null	null
0057929835	null	null	00532697	null	null
0057929835	null	null	null	00103702	null
0057929835	null	null	null	null	0081193910
0095628241	0081222	00318	00369703	null	null
0095628241	null	null	00153803	null	null
0095628241	null	null	00218414	null	null
0095628241	null	null	null	00329862	null
0095628241	null	null	null	null	0068112909
0095628241	null	null	null	null	0035542058
0095628241	null	null	null	null	0099051063
0025604225	0082163	00716	00312035	null	null
0025604225	null	null	00932847	null	null
0025604225	null	null	00246410	null	null
0025604225	null	null	null	00934998	null
0025604225	null	null	null	00229898	null
0025604225	null	null	null	00477179	null
0025604225	null	null	null	null	0078231065
0025604225	null	null	null	null	0083625525
0025604225	null	null	null	null	0056677458
0042070766	0035837	00396	00793272	null	null
0042070766	null	null	00729971	null	null
0042070766	null	null	null	00493319	null
0042070766	null	null	null	00365807	null
0042070766	null	null	null	00567338	null
0042070766	null	null	null	null	0080567852
0042070766	null	null	null	null	0073907282
0042070766	null	null	null	null	0005692117
0078951861	0017967	00729	00127294	null	null
0078951861	null	null	null	00998229	null
0078951861	null	null	null	00617566	null
0078951861	null	null	null	00822553	null
0078951861	null	null	null	null	0058383871
0078951861	null	null	null	null	0010020921
0078951861	null	null	null	null	0086034634
0078951861	null	null	null	null	0027166648
0027783973	0011970	00137	00259161	null	null
0027783973	null	null	null	00224065	null
0027783973	null	null	null	00434666	null
0027783973	null	null	null	00362863	null
0027783973	null	null	null	null	0023552119
0027783973	null	null	null	null	0046116021
0027783973	null	null	null	null	0003111704
0027783973	null	null	null	null	0093431276
0027783973	null	null	null	null	0091370072
0019750069	0021007	00011	00679141	null	null
0019750069	null	null	null	00327624	null
0019750069	null	null	null	00090438	null
0019750069	null	null	null	null	0029865021
0019750069	null	null	null	null	0061099229
0019750069	null	null	null	null	0028479665
0019750069	null	null	null	null	0097583050
0002025957	0086797	00916	00659277	null	null
0002025957	null	null	00260257	null	null
0002025957	null	null	00950606	null	null
0002025957	null	null	null	00225947	null
0002025957	null	null	null	null	0094707966
0009662708	0028150	00006	00684096	null	null
0009662708	null	null	00571123	null	null
0009662708	null	null	00091964	null	null
0009662708	null	null	null	00337642	null
0009662708	null	null	null	null	0095316425
0009662708	null	null	null	null	0040356745
0009662708	null	null	null	null	0006585078
0009662708	null	null	null	null	0058526186
0009662708	null	null	null	null	0065701085
0072920004	0081889	00650	00078972	null	null
0072920004	null	null	00950606	null	null
0072920004	null	null	00888982	null	null
0072920004	null	null	null	00852127	null
0072920004	null	null	null	null	0044081524
0072920004	null	null	null	null	0001433276
0072920004	null	null	null	null	0090153762
0072920004	null	null	null	null	0040838030
0072920004	null	null	null	null	0081289694
0041957226	0012657	00694	00397465	null	null
0041957226	null	null	00956750	null	null
0041957226	null	null	00958025	null	null
0041957226	null	null	null	00217846	null
0041957226	null	null	null	00694406	null
0041957226	null	null	null	null	0002988848
0041957226	null	null	null	null	0058672549
0041957226	null	null	null	null	0061801599
0041957226	null	null	null	null	0048951243
0001229871	0098362	00800	00565289	null	null
0001229871	null	null	00034397	null	null
0001229871	null	null	null	00867330	null
0001229871	null	null	null	00198441	null
0001229871	null	null	null	null	0068924078
0001229871	null	null	null	null	0025620156
0001229871	null	null	null	null	0038404257
0001229871	null	null	null	null	0014938170
0001229871	null	null	null	null	0071271987
0036211902	0026080	00598	00362099	null	null
0036211902	null	null	null	00632182	null
0036211902	null	null	null	null	0091713861
0039005596	0030186	00672	00716990	null	null
0039005596	null	null	null	00421897	null
0039005596	null	null	null	null	0092333749
0039005596	null	null	null	null	0056318589
0024096650	0080668	00191	00415360	null	null
0024096650	null	null	00724331	null	null
0024096650	null	null	00195066	null	null
0024096650	null	null	null	00407054	null
0024096650	null	null	null	null	0061005400
0024096650	null	null	null	null	0036211902
0024096650	null	null	null	null	0025354048
0043866587	0001044	00234	00983518	null	null
0043866587	null	null	null	00954534	null
0043866587	null	null	null	00878887	null
0043866587	null	null	null	00335720	null
0043866587	null	null	null	null	0067207114
0020221456	0066524	00936	00848125	null	null
0020221456	null	null	null	00559995	null
0020221456	null	null	null	00403091	null
0020221456	null	null	null	00788376	null
0020221456	null	null	null	null	0092040358
0016073088	0013884	00697	00297879	null	null
0016073088	null	null	null	00532048	null
0016073088	null	null	null	00564171	null
0016073088	null	null	null	00761535	null
0016073088	null	null	null	null	0032110528
0016073088	null	null	null	null	0059763305
0016073088	null	null	null	null	0078231065
0016073088	null	null	null	null	0041333415
0016073088	null	null	null	null	0009490490
0047810849	0015012	00319	00334547	null	null
0047810849	null	null	00881380	null	null
0047810849	null	null	null	00738168	null
0047810849	null	null	null	null	0027939540
0047810849	null	null	null	null	0087391486
0047810849	null	null	null	null	0099051063
0047810849	null	null	null	null	0065941960
0047810849	null	null	null	null	0056963545
0024386240	0076924	00640	00100693	null	null
0024386240	null	null	00891185	null	null
0024386240	null	null	null	00445154	null
0024386240	null	null	null	00429457	null
0024386240	null	null	null	null	0063053654
0024386240	null	null	null	null	0038998162
0024386240	null	null	null	null	0082840410
0024386240	null	null	null	null	0040628939
0024386240	null	null	null	null	0026629550
0092787079	0044108	00585	00634873	null	null
0092787079	null	null	00209408	null	null
0092787079	null	null	null	00389987	null
0092787079	null	null	null	null	0079272055
0092787079	null	null	null	null	0083756156
